Time [s],Channel 0,Channel 1
3.530425000,0,0
3.530427125,1,0
3.530428125,0,0
3.530429167,0,1
3.530430250,1,1
3.530431250,0,1
3.530432292,0,0
3.530433333,1,0
3.530434333,0,0
3.530436417,1,0
3.530437417,0,0
3.530439542,1,0
3.530440542,0,0
3.530441583,0,1
3.530442625,1,1
3.530443667,0,1
3.530444750,0,0
3.530445750,1,0
3.530446750,0,0
3.530448833,1,0
3.530449833,0,0
3.530451958,1,0
3.530452958,0,0
3.530455042,1,0
3.530456042,0,0
3.530458125,1,0
3.530459167,0,0
3.530461250,1,0
3.530462250,0,0
3.530464375,1,0
3.530465375,0,0
3.530467458,1,0
3.530468458,0,0
3.530470542,1,0
3.530471583,0,0
3.530473667,1,0
3.530474667,0,0
3.530476750,1,0
3.530477750,0,0
3.530479875,1,0
3.530480875,0,0
3.530482958,1,0
3.530483958,0,0
3.530486083,1,0
3.530487083,0,0
3.530489167,1,0
3.530490167,0,0
3.530492292,1,0
3.530493292,0,0
3.530495375,1,0
3.530496375,0,0
3.530498500,1,0
3.530499500,0,0
3.530501583,1,0
3.530502583,0,0
3.530504708,1,0
3.530505708,0,0
3.530507792,1,0
3.530508792,0,0
3.530510917,1,0
3.530511917,0,0
3.530514000,1,0
3.530515000,0,0
3.530517125,1,0
3.530518125,0,0
3.530520208,1,0
3.530521208,0,0
3.530523333,1,0
3.530524333,0,0
3.530526417,1,0
3.530527417,0,0
3.530529542,1,0
3.530530542,0,0
3.530532625,1,0
3.530533625,0,0
3.530535708,1,0
3.530536750,0,0
3.530538833,1,0
3.530539833,0,0
3.530541917,1,0
3.530542917,0,0
3.530545042,1,0
3.530546042,0,0
3.530547083,0,1
3.530548167,1,1
3.530549167,0,1
3.530550375,1,1
3.530551417,0,1
3.530553542,1,1
3.530554625,0,1
3.530555667,1,1
3.530556708,0,1
3.530557750,1,1
3.530558833,0,1
3.530559875,1,1
3.530560958,0,1
3.530562000,1,1
3.530563042,0,0
3.530564083,1,0
3.530565167,0,0
3.530565542,0,1
3.530566208,1,1
3.530567250,0,1
3.530568458,1,1
3.530569500,0,1
3.530570542,1,1
3.530571625,0,1
3.530572625,1,1
3.530573625,0,1
3.530574625,1,1
3.530575708,0,1
3.530576750,1,1
3.530577833,0,1
3.530578833,1,1
3.530579917,0,1
3.530580958,1,1
3.530582042,0,1
3.530583083,1,1
3.530584167,0,1
3.530585167,1,1
3.530586250,0,1
3.530587292,1,1
3.530588375,0,1
3.530589375,1,1
3.530590500,0,1
3.530591500,1,1
3.530592583,0,1
3.530593625,1,1
3.530594708,0,1
3.530595708,1,1
3.530596833,0,1
3.530597833,1,1
3.530598917,0,1
3.530599958,1,1
3.530601042,0,1
3.530602042,1,1
3.530603167,0,1
3.530604167,1,1
3.530605250,0,1
3.530606292,1,1
3.530607375,0,1
3.530608375,1,1
3.530609458,0,1
3.530610500,1,1
3.530611583,0,1
3.530612625,1,1
3.530613708,0,1
3.530614708,1,1
3.530615792,0,1
3.530616833,1,1
3.530617917,0,1
3.530618917,1,1
3.530620042,0,1
3.530621042,1,1
3.530622125,0,1
3.530623167,1,1
3.530624250,0,1
3.530625250,1,1
3.530626333,0,1
3.530627375,1,1
3.530628458,0,1
3.530629500,1,1
3.530630583,0,1
3.530631583,1,1
3.530632708,0,1
3.530633708,1,1
3.530634792,0,1
3.530636000,1,1
3.530637000,0,1
3.530638125,1,1
3.530639125,0,1
3.530641250,1,1
3.530642250,1,0
3.530643250,0,0
3.530645208,1,0
3.530646208,1,1
3.530649292,1,0
3.530650292,0,0
3.530652375,1,0
3.530653417,0,0
3.530655500,1,0
3.530656500,0,0
3.530657583,0,1
3.530658625,1,1
3.530659625,0,1
3.530660667,0,0
3.530661708,1,0
3.530662708,0,0
3.530664792,1,0
3.530665792,0,0
3.530667917,1,0
3.530668917,0,0
3.530669958,0,1
3.530671000,1,1
3.530672042,0,1
3.530673125,0,0
3.530674125,1,0
3.530675125,0,0
3.530677208,1,0
3.530678208,0,0
3.530680292,1,0
3.530681333,0,0
3.530683417,1,0
3.530684417,0,0
3.530686500,1,0
3.530687500,0,0
3.530689625,1,0
3.530690625,0,0
3.530692708,1,0
3.530693708,0,0
3.530695833,1,0
3.530696833,0,0
3.530698917,1,0
3.530699917,0,0
3.530702042,1,0
3.530703042,0,0
3.530705125,1,0
3.530706125,0,0
3.530708250,1,0
3.530709250,0,0
3.530711333,1,0
3.530712333,0,0
3.530714458,1,0
3.530715458,0,0
3.530717542,1,0
3.530718542,0,0
3.530720667,1,0
3.530721667,0,0
3.530723750,1,0
3.530724750,0,0
3.530726875,1,0
3.530727875,0,0
3.530729958,1,0
3.530730958,0,0
3.530733042,1,0
3.530734042,0,0
3.530736167,1,0
3.530737167,0,0
3.530739250,1,0
3.530740292,0,0
3.530742375,1,0
3.530743375,0,0
3.530745458,1,0
3.530746458,0,0
3.530748583,1,0
3.530749583,0,0
3.530751667,1,0
3.530752667,0,0
3.530754792,1,0
3.530755792,0,0
3.530757875,1,0
3.530758875,0,0
3.530761000,1,0
3.530762000,0,0
3.530764083,1,0
3.530765083,0,0
3.530767208,1,0
3.530768208,0,0
3.530770292,1,0
3.530771292,0,0
3.530773417,1,0
3.530774417,0,0
3.530775417,0,1
3.530776542,1,1
3.530777542,0,1
3.530778750,1,1
3.530779750,0,1
3.530781917,1,1
3.530783000,0,1
3.530784042,1,1
3.530785083,0,1
3.530786125,1,1
3.530787208,0,1
3.530788208,1,1
3.530789333,0,1
3.530790375,1,1
3.530791417,0,0
3.530792458,1,0
3.530793542,0,0
3.530793958,0,1
3.530794583,1,1
3.530795625,0,1
3.530796792,1,1
3.530797875,0,1
3.530798917,1,1
3.530799958,0,1
3.530801000,1,1
3.530801958,0,1
3.530803000,1,1
3.530804083,0,1
3.530805125,1,1
3.530806208,0,1
3.530807208,1,1
3.530808292,0,1
3.530809333,1,1
3.530810417,0,1
3.530811458,1,1
3.530812542,0,1
3.530813542,1,1
3.530814625,0,1
3.530815667,1,1
3.530816750,0,1
3.530817750,1,1
3.530818875,0,1
3.530819875,1,1
3.530820958,0,1
3.530822000,1,1
3.530823083,0,1
3.530824083,1,1
3.530825208,0,1
3.530826208,1,1
3.530827292,0,1
3.530828333,1,1
3.530829417,0,1
3.530830417,1,1
3.530831500,0,1
3.530832542,1,1
3.530833625,0,1
3.530834667,1,1
3.530835750,0,1
3.530836750,1,1
3.530837833,0,1
3.530838875,1,1
3.530839958,0,1
3.530840958,1,1
3.530842083,0,1
3.530843083,1,1
3.530844167,0,1
3.530845208,1,1
3.530846292,0,1
3.530847292,1,1
3.530848417,0,1
3.530849417,1,1
3.530850500,0,1
3.530851542,1,1
3.530852625,0,1
3.530853625,1,1
3.530854750,0,1
3.530855750,1,1
3.530856833,0,1
3.530857875,1,1
3.530858958,0,1
3.530859958,1,1
3.530861042,0,1
3.530862083,1,1
3.530863167,0,1
3.530864375,1,1
3.530865375,0,1
3.530866500,1,1
3.530867500,0,1
3.530869625,1,1
3.530870625,1,0
3.530871625,0,0
3.530873583,1,0
3.530874583,1,1
3.530877667,1,0
3.530878667,0,0
3.530880750,1,0
3.530881792,0,0
3.530883875,1,0
3.530884875,0,0
3.530885917,0,1
3.530887000,1,1
3.530888000,0,1
3.530889042,0,0
3.530890083,1,0
3.530891083,0,0
3.530893167,1,0
3.530894208,0,0
3.530896292,1,0
3.530897292,0,0
3.530898333,0,1
3.530899417,1,1
3.530900417,0,1
3.530901500,0,0
3.530902500,1,0
3.530903500,0,0
3.530905583,1,0
3.530906583,0,0
3.530908708,1,0
3.530909708,0,0
3.530911792,1,0
3.530912792,0,0
3.530914917,1,0
3.530915917,0,0
3.530918000,1,0
3.530919000,0,0
3.530921083,1,0
3.530922125,0,0
3.530924208,1,0
3.530925208,0,0
3.530927292,1,0
3.530928292,0,0
3.530930417,1,0
3.530931417,0,0
3.530933500,1,0
3.530934500,0,0
3.530936625,1,0
3.530937625,0,0
3.530939708,1,0
3.530940708,0,0
3.530942833,1,0
3.530943833,0,0
3.530945917,1,0
3.530946917,0,0
3.530949042,1,0
3.530950042,0,0
3.530952125,1,0
3.530953125,0,0
3.530955250,1,0
3.530956250,0,0
3.530958333,1,0
3.530959333,0,0
3.530961458,1,0
3.530962458,0,0
3.530964542,1,0
3.530965542,0,0
3.530967667,1,0
3.530968667,0,0
3.530970750,1,0
3.530971750,0,0
3.530973833,1,0
3.530974875,0,0
3.530976958,1,0
3.530977958,0,0
3.530980042,1,0
3.530981083,0,0
3.530983167,1,0
3.530984167,0,0
3.530986250,1,0
3.530987250,0,0
3.530989375,1,0
3.530990375,0,0
3.530992458,1,0
3.530993458,0,0
3.530995583,1,0
3.530996583,0,0
3.530998667,1,0
3.530999667,0,0
3.531001792,1,0
3.531002792,0,0
3.531003792,0,1
3.531004917,1,1
3.531005917,0,1
3.531007125,1,1
3.531008125,0,1
3.531010292,1,1
3.531011333,0,1
3.531012375,1,1
3.531013458,0,1
3.531014500,1,1
3.531015542,0,1
3.531016583,1,1
3.531017708,0,1
3.531018750,1,1
3.531019792,0,0
3.531020833,1,0
3.531021917,0,0
3.531022208,0,1
3.531022958,1,1
3.531024000,0,1
3.531025167,1,1
3.531026250,0,1
3.531027292,1,1
3.531028333,0,1
3.531029375,1,1
3.531030333,0,1
3.531031375,1,1
3.531032458,0,1
3.531033458,1,1
3.531034583,0,1
3.531035583,1,1
3.531036667,0,1
3.531037708,1,1
3.531038792,0,1
3.531039792,1,1
3.531040917,0,1
3.531041917,1,1
3.531043000,0,1
3.531044042,1,1
3.531045125,0,1
3.531046125,1,1
3.531047250,0,1
3.531048250,1,1
3.531049333,0,1
3.531050375,1,1
3.531051458,0,1
3.531052458,1,1
3.531053542,0,1
3.531054583,1,1
3.531055667,0,1
3.531056708,1,1
3.531057792,0,1
3.531058792,1,1
3.531059875,0,1
3.531060917,1,1
3.531062000,0,1
3.531063000,1,1
3.531064125,0,1
3.531065125,1,1
3.531066208,0,1
3.531067250,1,1
3.531068333,0,1
3.531069333,1,1
3.531070458,0,1
3.531071458,1,1
3.531072542,0,1
3.531073583,1,1
3.531074667,0,1
3.531075667,1,1
3.531076750,0,1
3.531077792,1,1
3.531078875,0,1
3.531079917,1,1
3.531081000,0,1
3.531082000,1,1
3.531083125,0,1
3.531084125,1,1
3.531085208,0,1
3.531086250,1,1
3.531087333,0,1
3.531088333,1,1
3.531089417,0,1
3.531090458,1,1
3.531091542,0,1
3.531092750,1,1
3.531093750,0,1
3.531094875,1,1
3.531095875,0,1
3.531098000,1,1
3.531099000,1,0
3.531100000,0,0
3.531101958,1,0
3.531102958,1,1
3.531106083,1,0
3.531107042,0,0
3.531109125,1,0
3.531110167,0,0
3.531112250,1,0
3.531113250,0,0
3.531114292,0,1
3.531115375,1,1
3.531116375,0,1
3.531117417,0,0
3.531118458,1,0
3.531119458,0,0
3.531121542,1,0
3.531122583,0,0
3.531124667,1,0
3.531125667,0,0
3.531126708,0,1
3.531127792,1,1
3.531128792,0,1
3.531129875,0,0
3.531130875,1,0
3.531131875,0,0
3.531133958,1,0
3.531134958,0,0
3.531137083,1,0
3.531138083,0,0
3.531140167,1,0
3.531141167,0,0
3.531143292,1,0
3.531144292,0,0
3.531146375,1,0
3.531147375,0,0
3.531149500,1,0
3.531150500,0,0
3.531152583,1,0
3.531153583,0,0
3.531155667,1,0
3.531156667,0,0
3.531158792,1,0
3.531159792,0,0
3.531161875,1,0
3.531162875,0,0
3.531165000,1,0
3.531166000,0,0
3.531168083,1,0
3.531169083,0,0
3.531171208,1,0
3.531172208,0,0
3.531174292,1,0
3.531175292,0,0
3.531177417,1,0
3.531178417,0,0
3.531180500,1,0
3.531181500,0,0
3.531183625,1,0
3.531184625,0,0
3.531186708,1,0
3.531187708,0,0
3.531189833,1,0
3.531190833,0,0
3.531192917,1,0
3.531193917,0,0
3.531196042,1,0
3.531197042,0,0
3.531199125,1,0
3.531200125,0,0
3.531202208,1,0
3.531203208,0,0
3.531205333,1,0
3.531206333,0,0
3.531208417,1,0
3.531209458,0,0
3.531211542,1,0
3.531212542,0,0
3.531214625,1,0
3.531215625,0,0
3.531217750,1,0
3.531218750,0,0
3.531220833,1,0
3.531221833,0,0
3.531223958,1,0
3.531224958,0,0
3.531227042,1,0
3.531228042,0,0
3.531230167,1,0
3.531231167,0,0
3.531232167,0,1
3.531233292,1,1
3.531234292,0,1
3.531235500,1,1
3.531236542,0,1
3.531238667,1,1
3.531239750,0,1
3.531240792,1,1
3.531241833,0,1
3.531242875,1,1
3.531243917,0,1
3.531244958,1,1
3.531246083,0,1
3.531247125,1,1
3.531248167,0,0
3.531249208,1,0
3.531250292,0,0
3.531250625,0,1
3.531251333,1,1
3.531252375,0,1
3.531253583,1,1
3.531254625,0,1
3.531255667,1,1
3.531256750,0,1
3.531257750,1,1
3.531258750,0,1
3.531259750,1,1
3.531260833,0,1
3.531261875,1,1
3.531262958,0,1
3.531263958,1,1
3.531265083,0,1
3.531266083,1,1
3.531267167,0,1
3.531268208,1,1
3.531269292,0,1
3.531270292,1,1
3.531271417,0,1
3.531272417,1,1
3.531273500,0,1
3.531274542,1,1
3.531275625,0,1
3.531276625,1,1
3.531277750,0,1
3.531278750,1,1
3.531279833,0,1
3.531280875,1,1
3.531281958,0,1
3.531282958,1,1
3.531284083,0,1
3.531285083,1,1
3.531286167,0,1
3.531287208,1,1
3.531288292,0,1
3.531289292,1,1
3.531290375,0,1
3.531291417,1,1
3.531292500,0,1
3.531293542,1,1
3.531294625,0,1
3.531295625,1,1
3.531296750,0,1
3.531297750,1,1
3.531298833,0,1
3.531299875,1,1
3.531300958,0,1
3.531301958,1,1
3.531303083,0,1
3.531304083,1,1
3.531305167,0,1
3.531306208,1,1
3.531307292,0,1
3.531308292,1,1
3.531309375,0,1
3.531310417,1,1
3.531311500,0,1
3.531312542,1,1
3.531313625,0,1
3.531314625,1,1
3.531315708,0,1
3.531316750,1,1
3.531317833,0,1
3.531318875,1,1
3.531319958,0,1
3.531321167,1,1
3.531322167,0,1
3.531323250,1,1
3.531324292,0,1
3.531326417,1,1
3.531327417,1,0
3.531328417,0,0
3.531330375,1,0
3.531331333,1,1
3.531334458,1,0
3.531335458,0,0
3.531337542,1,0
3.531338542,0,0
3.531340667,1,0
3.531341667,0,0
3.531342708,0,1
3.531343792,1,1
3.531344792,0,1
3.531345833,0,0
3.531346875,1,0
3.531347875,0,0
3.531349958,1,0
3.531350958,0,0
3.531353083,1,0
3.531354083,0,0
3.531355125,0,1
3.531356208,1,1
3.531357208,0,1
3.531358292,0,0
3.531359292,1,0
3.531360292,0,0
3.531362375,1,0
3.531363375,0,0
3.531365500,1,0
3.531366500,0,0
3.531368583,1,0
3.531369583,0,0
3.531371708,1,0
3.531372708,0,0
3.531374792,1,0
3.531375792,0,0
3.531377917,1,0
3.531378917,0,0
3.531381000,1,0
3.531382000,0,0
3.531384125,1,0
3.531385125,0,0
3.531387208,1,0
3.531388208,0,0
3.531390333,1,0
3.531391333,0,0
3.531393417,1,0
3.531394417,0,0
3.531396542,1,0
3.531397542,0,0
3.531399625,1,0
3.531400625,0,0
3.531402750,1,0
3.531403750,0,0
3.531405833,1,0
3.531406833,0,0
3.531408958,1,0
3.531409958,0,0
3.531412042,1,0
3.531413042,0,0
3.531415167,1,0
3.531416167,0,0
3.531418250,1,0
3.531419250,0,0
3.531421375,1,0
3.531422375,0,0
3.531424458,1,0
3.531425458,0,0
3.531427542,1,0
3.531428583,0,0
3.531430667,1,0
3.531431667,0,0
3.531433750,1,0
3.531434750,0,0
3.531436875,1,0
3.531437875,0,0
3.531439958,1,0
3.531440958,0,0
3.531443083,1,0
3.531444083,0,0
3.531446167,1,0
3.531447167,0,0
3.531449292,1,0
3.531450292,0,0
3.531452375,1,0
3.531453375,0,0
3.531455500,1,0
3.531456500,0,0
3.531458625,1,0
3.531459625,0,0
3.531460625,0,1
3.531461708,1,1
3.531462708,0,1
3.531463958,1,1
3.531464958,0,1
3.531467125,1,1
3.531468167,0,1
3.531469208,1,1
3.531470292,0,1
3.531471333,1,1
3.531472375,0,1
3.531473417,1,1
3.531474500,0,1
3.531475542,1,1
3.531476625,0,0
3.531477667,1,0
3.531478750,0,0
3.531479167,0,1
3.531479792,1,1
3.531480833,0,1
3.531482000,1,1
3.531483083,0,1
3.531484125,1,1
3.531485167,0,1
3.531486208,1,1
3.531487167,0,1
3.531488208,1,1
3.531489292,0,1
3.531490292,1,1
3.531491417,0,1
3.531492417,1,1
3.531493500,0,1
3.531494542,1,1
3.531495625,0,1
3.531496625,1,1
3.531497750,0,1
3.531498750,1,1
3.531499833,0,1
3.531500875,1,1
3.531501958,0,1
3.531502958,1,1
3.531504042,0,1
3.531505083,1,1
3.531506167,0,1
3.531507208,1,1
3.531508292,0,1
3.531509292,1,1
3.531510375,0,1
3.531511417,1,1
3.531512500,0,1
3.531513542,1,1
3.531514625,0,1
3.531515625,1,1
3.531516708,0,1
3.531517750,1,1
3.531518833,0,1
3.531519833,1,1
3.531520958,0,1
3.531521958,1,1
3.531523042,0,1
3.531524083,1,1
3.531525167,0,1
3.531526167,1,1
3.531527292,0,1
3.531528292,1,1
3.531529375,0,1
3.531530417,1,1
3.531531500,0,1
3.531532500,1,1
3.531533625,0,1
3.531534625,1,1
3.531535708,0,1
3.531536750,1,1
3.531537833,0,1
3.531538833,1,1
3.531539958,0,1
3.531540958,1,1
3.531542042,0,1
3.531543083,1,1
3.531544167,0,1
3.531545167,1,1
3.531546292,0,1
3.531547292,1,1
3.531548375,0,1
3.531549583,1,1
3.531550625,0,1
3.531551708,1,1
3.531552708,0,1
3.531554833,1,1
3.531555833,1,0
3.531556833,0,0
3.531558792,1,0
3.531559792,1,1
3.531562917,1,0
3.531563875,0,0
3.531566000,1,0
3.531567000,0,0
3.531569083,1,0
3.531570125,0,0
3.531571167,0,1
3.531572208,1,1
3.531573208,0,1
3.531574292,0,0
3.531575333,1,0
3.531576292,0,0
3.531578417,1,0
3.531579417,0,0
3.531581500,1,0
3.531582500,0,0
3.531583583,0,1
3.531584625,1,1
3.531585625,0,1
3.531586708,0,0
3.531587708,1,0
3.531588708,0,0
3.531590833,1,0
3.531591833,0,0
3.531593917,1,0
3.531594917,0,0
3.531597042,1,0
3.531598042,0,0
3.531600125,1,0
3.531601125,0,0
3.531603250,1,0
3.531604250,0,0
3.531606333,1,0
3.531607333,0,0
3.531609458,1,0
3.531610458,0,0
3.531612542,1,0
3.531613542,0,0
3.531615667,1,0
3.531616667,0,0
3.531618750,1,0
3.531619750,0,0
3.531621875,1,0
3.531622875,0,0
3.531624958,1,0
3.531625958,0,0
3.531628042,1,0
3.531629042,0,0
3.531631167,1,0
3.531632167,0,0
3.531634250,1,0
3.531635250,0,0
3.531637375,1,0
3.531638375,0,0
3.531640458,1,0
3.531641500,0,0
3.531643583,1,0
3.531644583,0,0
3.531646667,1,0
3.531647667,0,0
3.531649792,1,0
3.531650792,0,0
3.531652875,1,0
3.531653875,0,0
3.531656000,1,0
3.531657000,0,0
3.531659083,1,0
3.531660083,0,0
3.531662208,1,0
3.531663208,0,0
3.531665292,1,0
3.531666292,0,0
3.531668417,1,0
3.531669417,0,0
3.531671500,1,0
3.531672500,0,0
3.531674625,1,0
3.531675625,0,0
3.531677708,1,0
3.531678708,0,0
3.531680833,1,0
3.531681833,0,0
3.531683917,1,0
3.531684917,0,0
3.531687042,1,0
3.531688042,0,0
3.531689083,0,1
3.531690167,1,1
3.531691167,0,1
3.531692375,1,1
3.531693375,0,1
3.531695542,1,1
3.531696625,0,1
3.531697667,1,1
3.531698708,0,1
3.531699750,1,1
3.531700833,0,1
3.531701875,1,1
3.531702958,0,1
3.531704000,1,1
3.531705042,0,1
3.531705083,0,0
3.531706125,1,0
3.531707167,0,0
3.531707500,0,1
3.531708208,1,1
3.531709292,0,1
3.531710458,1,1
3.531711500,0,1
3.531712542,1,1
3.531713625,0,1
3.531714625,1,1
3.531715625,0,1
3.531716625,1,1
3.531717708,0,1
3.531718750,1,1
3.531719833,0,1
3.531720833,1,1
3.531721958,0,1
3.531722958,1,1
3.531724042,0,1
3.531725083,1,1
3.531726167,0,1
3.531727167,1,1
3.531728292,0,1
3.531729292,1,1
3.531730375,0,1
3.531731417,1,1
3.531732500,0,1
3.531733500,1,1
3.531734583,0,1
3.531735625,1,1
3.531736708,0,1
3.531737708,1,1
3.531738833,0,1
3.531739833,1,1
3.531740917,0,1
3.531741958,1,1
3.531743042,0,1
3.531744042,1,1
3.531745167,0,1
3.531746167,1,1
3.531747250,0,1
3.531748292,1,1
3.531749375,0,1
3.531750375,1,1
3.531751458,0,1
3.531752500,1,1
3.531753583,0,1
3.531754625,1,1
3.531755708,0,1
3.531756708,1,1
3.531757792,0,1
3.531758833,1,1
3.531759917,0,1
3.531760917,1,1
3.531762042,0,1
3.531763042,1,1
3.531764125,0,1
3.531765167,1,1
3.531766250,0,1
3.531767250,1,1
3.531768375,0,1
3.531769375,1,1
3.531770458,0,1
3.531771500,1,1
3.531772583,0,1
3.531773583,1,1
3.531774708,0,1
3.531775708,1,1
3.531776792,0,1
3.531778000,1,1
3.531779042,0,1
3.531780125,1,1
3.531781125,0,1
3.531783250,1,1
3.531784250,1,0
3.531785250,0,0
3.531787208,1,0
3.531788208,1,1
3.531791333,1,0
3.531792292,0,0
3.531794417,1,0
3.531795417,0,0
3.531797500,1,0
3.531798542,0,0
3.531799583,0,1
3.531800625,1,1
3.531801625,0,1
3.531802667,0,0
3.531803750,1,0
3.531804708,0,0
3.531806833,1,0
3.531807833,0,0
3.531809917,1,0
3.531810958,0,0
3.531812000,0,1
3.531813042,1,1
3.531814042,0,1
3.531815125,0,0
3.531816125,1,0
3.531817125,0,0
3.531819250,1,0
3.531820250,0,0
3.531822333,1,0
3.531823333,0,0
3.531825458,1,0
3.531826458,0,0
3.531828542,1,0
3.531829542,0,0
3.531831667,1,0
3.531832667,0,0
3.531834750,1,0
3.531835750,0,0
3.531837833,1,0
3.531838833,0,0
3.531840958,1,0
3.531841958,0,0
3.531844042,1,0
3.531845042,0,0
3.531847167,1,0
3.531848167,0,0
3.531850250,1,0
3.531851250,0,0
3.531853375,1,0
3.531854375,0,0
3.531856458,1,0
3.531857458,0,0
3.531859583,1,0
3.531860583,0,0
3.531862667,1,0
3.531863667,0,0
3.531865792,1,0
3.531866792,0,0
3.531868875,1,0
3.531869875,0,0
3.531872000,1,0
3.531873000,0,0
3.531875083,1,0
3.531876083,0,0
3.531878208,1,0
3.531879208,0,0
3.531881292,1,0
3.531882292,0,0
3.531884417,1,0
3.531885417,0,0
3.531887500,1,0
3.531888500,0,0
3.531890625,1,0
3.531891625,0,0
3.531893708,1,0
3.531894708,0,0
3.531896833,1,0
3.531897833,0,0
3.531899917,1,0
3.531900917,0,0
3.531903042,1,0
3.531904042,0,0
3.531906125,1,0
3.531907125,0,0
3.531909250,1,0
3.531910250,0,0
3.531912333,1,0
3.531913333,0,0
3.531915458,1,0
3.531916458,0,0
3.531917458,0,1
3.531918583,1,1
3.531919583,0,1
3.531920792,1,1
3.531921792,0,1
3.531923958,1,1
3.531925042,0,1
3.531926083,1,1
3.531927125,0,1
3.531928167,1,1
3.531929208,0,1
3.531930250,1,1
3.531931375,0,1
3.531932417,1,1
3.531933458,0,0
3.531934500,1,0
3.531935583,0,0
3.531935917,0,1
3.531936625,1,1
3.531937667,0,1
3.531938875,1,1
3.531939917,0,1
3.531940958,1,1
3.531942042,0,1
3.531943042,1,1
3.531944042,0,1
3.531945042,1,1
3.531946125,0,1
3.531947167,1,1
3.531948250,0,1
3.531949250,1,1
3.531950333,0,1
3.531951375,1,1
3.531952458,0,1
3.531953458,1,1
3.531954583,0,1
3.531955583,1,1
3.531956667,0,1
3.531957708,1,1
3.531958792,0,1
3.531959792,1,1
3.531960917,0,1
3.531961917,1,1
3.531963000,0,1
3.531964042,1,1
3.531965125,0,1
3.531966125,1,1
3.531967250,0,1
3.531968250,1,1
3.531969333,0,1
3.531970375,1,1
3.531971458,0,1
3.531972458,1,1
3.531973542,0,1
3.531974583,1,1
3.531975667,0,1
3.531976708,1,1
3.531977792,0,1
3.531978792,1,1
3.531979917,0,1
3.531980917,1,1
3.531982000,0,1
3.531983042,1,1
3.531984125,0,1
3.531985125,1,1
3.531986208,0,1
3.531987250,1,1
3.531988333,0,1
3.531989333,1,1
3.531990458,0,1
3.531991458,1,1
3.531992542,0,1
3.531993583,1,1
3.531994667,0,1
3.531995667,1,1
3.531996792,0,1
3.531997792,1,1
3.531998875,0,1
3.531999917,1,1
3.532001000,0,1
3.532002000,1,1
3.532003125,0,1
3.532004125,1,1
3.532005208,0,1
3.532006417,1,1
3.532007417,0,1
3.532008542,1,1
3.532009542,0,1
3.532011667,1,1
3.532012667,1,0
3.532013667,0,0
3.532015625,1,0
3.532016625,1,1
3.532019750,1,0
3.532020708,0,0
3.532022833,1,0
3.532023833,0,0
3.532025917,1,0
3.532026917,0,0
3.532028000,0,1
3.532029042,1,1
3.532030042,0,1
3.532031083,0,0
3.532032125,1,0
3.532033125,0,0
3.532035208,1,0
3.532036250,0,0
3.532038333,1,0
3.532039333,0,0
3.532040417,0,1
3.532041458,1,1
3.532042458,0,1
3.532043542,0,0
3.532044542,1,0
3.532045542,0,0
3.532047625,1,0
3.532048667,0,0
3.532050750,1,0
3.532051750,0,0
3.532053833,1,0
3.532054833,0,0
3.532056958,1,0
3.532057958,0,0
3.532060042,1,0
3.532061042,0,0
3.532063167,1,0
3.532064167,0,0
3.532066250,1,0
3.532067250,0,0
3.532069375,1,0
3.532070375,0,0
3.532072458,1,0
3.532073458,0,0
3.532075583,1,0
3.532076583,0,0
3.532078667,1,0
3.532079667,0,0
3.532081792,1,0
3.532082792,0,0
3.532084875,1,0
3.532085875,0,0
3.532088000,1,0
3.532089000,0,0
3.532091083,1,0
3.532092083,0,0
3.532094208,1,0
3.532095208,0,0
3.532097292,1,0
3.532098292,0,0
3.532100417,1,0
3.532101417,0,0
3.532103500,1,0
3.532104500,0,0
3.532106625,1,0
3.532107625,0,0
3.532109708,1,0
3.532110708,0,0
3.532112833,1,0
3.532113833,0,0
3.532115917,1,0
3.532116917,0,0
3.532119042,1,0
3.532120042,0,0
3.532122125,1,0
3.532123125,0,0
3.532125250,1,0
3.532126250,0,0
3.532128333,1,0
3.532129333,0,0
3.532131458,1,0
3.532132458,0,0
3.532134542,1,0
3.532135542,0,0
3.532137667,1,0
3.532138667,0,0
3.532140750,1,0
3.532141750,0,0
3.532143875,1,0
3.532144875,0,0
3.532145875,0,1
3.532147000,1,1
3.532148000,0,1
3.532149208,1,1
3.532150208,0,1
3.532152375,1,1
3.532153458,0,1
3.532154458,1,1
3.532155542,0,1
3.532156583,1,1
3.532157625,0,1
3.532158667,1,1
3.532159750,0,1
3.532160792,1,1
3.532161875,0,0
3.532162917,1,0
3.532164000,0,0
3.532164375,0,1
3.532165042,1,1
3.532166083,0,1
3.532167250,1,1
3.532168333,0,1
3.532169375,1,1
3.532170417,0,1
3.532171458,1,1
3.532172417,0,1
3.532173458,1,1
3.532174542,0,1
3.532175583,1,1
3.532176667,0,1
3.532177667,1,1
3.532178750,0,1
3.532179792,1,1
3.532180875,0,1
3.532181875,1,1
3.532183000,0,1
3.532184000,1,1
3.532185083,0,1
3.532186125,1,1
3.532187208,0,1
3.532188208,1,1
3.532189333,0,1
3.532190333,1,1
3.532191417,0,1
3.532192458,1,1
3.532193542,0,1
3.532194542,1,1
3.532195667,0,1
3.532196667,1,1
3.532197750,0,1
3.532198792,1,1
3.532199875,0,1
3.532200875,1,1
3.532202000,0,1
3.532203000,1,1
3.532204083,0,1
3.532205125,1,1
3.532206208,0,1
3.532207208,1,1
3.532208292,0,1
3.532209333,1,1
